date,reservoir_id,level_m,flow_cms,agency,source_snapshot
2024-01-27,rapide_7,308.74,,HQ,20240201090509
2024-01-27,timiskaming,178.27,,WSC,20240201090509
2024-01-27,timiskaming_haileybury,178.31,,WSC,20240201090509
2024-01-28,bark_lake,308.9,,OPG,20240201090509
2024-01-28,baskatong,218.89,,HQ,20240201090509
2024-01-28,cabonga,359.4,,HQ,20240201090509
2024-01-28,des_joachims,152.2,,OPG,20240201090509
2024-01-28,dozois,342.09,,HQ,20240201090509
2024-01-28,kiamika,265.88,,MELCC,20240201090509
2024-01-28,kipawa,268.75,,MELCC,20240201090509
2024-01-28,lady_evelyn,287.08,,OPG,20240201090509
2024-01-28,mitchinamecus,379.21,,MELCC,20240201090509
2024-01-28,poisson_blanc,199.6,,MELCC,20240201090509
2024-01-28,quinze,262.3,,MELCC,20240201090509
2024-01-28,rapide_7,308.74,,HQ,20240201090509
2024-01-28,timiskaming,178.22,,WSC,20240201090509
2024-01-28,timiskaming_haileybury,178.25,,WSC,20240201090509
2024-01-29,bark_lake,308.75,,OPG,20240201090509
2024-01-29,baskatong,218.81,,HQ,20240201090509
2024-01-29,cabonga,359.39,,HQ,20240201090509
2024-01-29,des_joachims,152.18,,OPG,20240201090509
2024-01-29,dozois,342.04,,HQ,20240201090509
2024-01-29,kiamika,265.83,,MELCC,20240201090509
2024-01-29,kipawa,268.73,,MELCC,20240201090509
2024-01-29,lady_evelyn,287.04,,OPG,20240201090509
2024-01-29,mitchinamecus,379.18,,MELCC,20240201090509
2024-01-29,poisson_blanc,199.53,,MELCC,20240201090509
2024-01-29,quinze,262.26,,MELCC,20240201090509
2024-01-29,rapide_7,308.74,,HQ,20240201090509
2024-01-29,timiskaming,178.15,,WSC,20240201090509
2024-01-29,timiskaming_haileybury,178.21,,WSC,20240201090509
2024-01-30,bark_lake,308.7,,OPG,20240201090509
2024-01-30,baskatong,218.78,,HQ,20240201090509
2024-01-30,cabonga,359.38,,HQ,20240201090509
2024-01-30,des_joachims,152.15,,OPG,20240201090509
2024-01-30,dozois,342.02,,HQ,20240201090509
2024-01-30,kiamika,265.81,,MELCC,20240201090509
2024-01-30,kipawa,268.72,,MELCC,20240201090509
2024-01-30,lady_evelyn,287.01,,OPG,20240201090509
2024-01-30,mitchinamecus,379.17,,MELCC,20240201090509
2024-01-30,poisson_blanc,199.51,,MELCC,20240201090509
2024-01-30,quinze,262.25,,MELCC,20240201090509
2024-01-30,rapide_7,308.74,,HQ,20240201090509
2024-01-30,timiskaming,178.13,,WSC,20240201090509
2024-01-30,timiskaming_haileybury,178.19,,WSC,20240201090509
2024-01-31,baskatong,218.68,,HQ,20240201090509
2024-01-31,cabonga,359.37,,HQ,20240201090509
2024-01-31,des_joachims,152.13,,OPG,20240201090509
2024-01-31,dozois,341.96,,HQ,20240201090509
2024-01-31,kiamika,265.76,,MELCC,20240201090509
2024-01-31,kipawa,268.66,,MELCC,20240201090509
2024-01-31,mitchinamecus,379.13,,MELCC,20240201090509
2024-01-31,poisson_blanc,199.44,,MELCC,20240201090509
2024-01-31,quinze,262.21,,MELCC,20240201090509
2024-01-31,rapide_7,308.73,,HQ,20240201090509
2024-01-31,timiskaming,178.06,,WSC,20240201090509
2024-01-31,timiskaming_haileybury,178.13,,WSC,20240201090509
2024-02-23,bark_lake,307.03,,OPG,20240301210558
2024-02-23,baskatong,215.4,,HQ,20240301210558
2024-02-23,cabonga,359.21,,HQ,20240301210558
2024-02-23,des_joachims,151.99,,OPG,20240301210558
2024-02-23,dozois,339.69,,HQ,20240301210558
2024-02-23,kiamika,265.18,,MELCC,20240301210558
2024-02-23,kipawa,268.09,,MELCC,20240301210558
2024-02-23,lady_evelyn,286.45,,OPG,20240301210558
2024-02-23,mitchinamecus,378.33,,MELCC,20240301210558
2024-02-23,poisson_blanc,197.24,,MELCC,20240301210558
2024-02-23,quinze,261.37,,MELCC,20240301210558
2024-02-23,rapide_7,308.5,,HQ,20240301210558
2024-02-23,timiskaming,176.61,,WSC,20240301210558
2024-02-23,timiskaming_haileybury,176.71,,WSC,20240301210558
2024-02-24,bark_lake,307.01,,OPG,20240301210558
2024-02-24,baskatong,215.23,,HQ,20240301210558
2024-02-24,cabonga,359.21,,HQ,20240301210558
2024-02-24,des_joachims,151.96,,OPG,20240301210558
2024-02-24,dozois,339.55,,HQ,20240301210558
2024-02-24,kiamika,265.16,,MELCC,20240301210558
2024-02-24,kipawa,268.07,,MELCC,20240301210558
2024-02-24,lady_evelyn,286.46,,OPG,20240301210558
2024-02-24,mitchinamecus,378.29,,MELCC,20240301210558
2024-02-24,poisson_blanc,197.17,,MELCC,20240301210558
2024-02-24,quinze,261.35,,MELCC,20240301210558
2024-02-24,rapide_7,308.47,,HQ,20240301210558
2024-02-24,timiskaming,176.55,,WSC,20240301210558
2024-02-24,timiskaming_haileybury,176.68,,WSC,20240301210558
2024-02-25,bark_lake,307.01,,OPG,20240301210558
2024-02-25,baskatong,215.06,,HQ,20240301210558
2024-02-25,cabonga,359.21,,HQ,20240301210558
2024-02-25,des_joachims,151.91,,OPG,20240301210558
2024-02-25,dozois,339.41,,HQ,20240301210558
2024-02-25,kiamika,265.15,,MELCC,20240301210558
2024-02-25,kipawa,268.04,,MELCC,20240301210558
2024-02-25,lady_evelyn,286.47,,OPG,20240301210558
2024-02-25,mitchinamecus,378.25,,MELCC,20240301210558
2024-02-25,poisson_blanc,197.04,,MELCC,20240301210558
2024-02-25,quinze,261.34,,MELCC,20240301210558
2024-02-25,rapide_7,308.45,,HQ,20240301210558
2024-02-25,timiskaming,176.51,,WSC,20240301210558
2024-02-25,timiskaming_haileybury,176.63,,WSC,20240301210558
2024-02-26,bark_lake,307.02,,OPG,20240301210558
2024-02-26,baskatong,214.88,,HQ,20240301210558
2024-02-26,cabonga,359.22,,HQ,20240301210558
2024-02-26,des_joachims,151.86,,OPG,20240301210558
2024-02-26,dozois,339.27,,HQ,20240301210558
2024-02-26,kiamika,265.13,,MELCC,20240301210558
2024-02-26,kipawa,268.01,,MELCC,20240301210558
2024-02-26,lady_evelyn,286.48,,OPG,20240301210558
2024-02-26,mitchinamecus,378.22,,MELCC,20240301210558
2024-02-26,poisson_blanc,196.91,,MELCC,20240301210558
2024-02-26,quinze,261.32,,MELCC,20240301210558
2024-02-26,rapide_7,308.43,,HQ,20240301210558
2024-02-26,timiskaming,176.47,,WSC,20240301210558
2024-02-26,timiskaming_haileybury,176.59,,WSC,20240301210558
2024-02-27,bark_lake,307.03,,OPG,20240301210558
2024-02-27,baskatong,214.82,,HQ,20240301210558
2024-02-27,cabonga,359.22,,HQ,20240301210558
2024-02-27,des_joachims,151.85,,OPG,20240301210558
2024-02-27,dozois,339.22,,HQ,20240301210558
2024-02-27,kiamika,265.13,,MELCC,20240301210558
2024-02-27,kipawa,268.0,,MELCC,20240301210558
2024-02-27,lady_evelyn,286.47,,OPG,20240301210558
2024-02-27,mitchinamecus,378.21,,MELCC,20240301210558
2024-02-27,poisson_blanc,196.87,,MELCC,20240301210558
2024-02-27,quinze,261.32,,MELCC,20240301210558
2024-02-27,rapide_7,308.43,,HQ,20240301210558
2024-02-27,timiskaming,176.47,,WSC,20240301210558
2024-02-27,timiskaming_haileybury,176.58,,WSC,20240301210558
2024-02-28,bark_lake,307.09,,OPG,20240301210558
2024-02-28,baskatong,214.62,,HQ,20240301210558
2024-02-28,cabonga,359.23,,HQ,20240301210558
2024-02-28,des_joachims,151.93,,OPG,20240301210558
2024-02-28,dozois,339.08,,HQ,20240301210558
2024-02-28,kiamika,265.11,,MELCC,20240301210558
2024-02-28,kipawa,267.96,,MELCC,20240301210558
2024-02-28,lady_evelyn,286.51,,OPG,20240301210558
2024-02-28,mitchinamecus,378.17,,MELCC,20240301210558
2024-02-28,poisson_blanc,196.75,,MELCC,20240301210558
2024-02-28,quinze,261.31,,MELCC,20240301210558
2024-02-28,rapide_7,308.4,,HQ,20240301210558
2024-02-28,timiskaming,176.42,,WSC,20240301210558
2024-02-28,timiskaming_haileybury,176.52,,WSC,20240301210558
2024-02-29,bark_lake,307.14,,OPG,20240301210558
2024-02-29,baskatong,214.46,,HQ,20240301210558
2024-02-29,cabonga,359.25,,HQ,20240301210558
2024-02-29,des_joachims,151.95,,OPG,20240301210558
2024-02-29,dozois,338.95,,HQ,20240301210558
2024-02-29,kiamika,265.1,,MELCC,20240301210558
2024-02-29,kipawa,267.95,,MELCC,20240301210558
2024-02-29,lady_evelyn,286.54,,OPG,20240301210558
2024-02-29,mitchinamecus,378.14,,MELCC,20240301210558
2024-02-29,poisson_blanc,196.69,,MELCC,20240301210558
2024-02-29,quinze,261.31,,MELCC,20240301210558
2024-02-29,rapide_7,308.39,,HQ,20240301210558
2024-02-29,timiskaming,176.38,,WSC,20240301210558
2024-02-29,timiskaming_haileybury,176.49,,WSC,20240301210558
2024-03-01,baskatong,214.29,,HQ,20240301210558
2024-03-01,cabonga,359.25,,HQ,20240301210558
2024-03-01,des_joachims,151.86,,OPG,20240301210558
2024-03-01,dozois,338.83,,HQ,20240301210558
2024-03-01,kiamika,265.09,,MELCC,20240301210558
2024-03-01,kipawa,267.93,,MELCC,20240301210558
2024-03-01,mitchinamecus,378.11,,MELCC,20240301210558
2024-03-01,poisson_blanc,196.59,,MELCC,20240301210558
2024-03-01,quinze,261.31,,MELCC,20240301210558
2024-03-01,rapide_7,308.37,,HQ,20240301210558
2024-03-01,timiskaming,176.35,,WSC,20240301210558
2024-03-01,timiskaming_haileybury,176.47,,WSC,20240301210558
2024-03-25,bark_lake,309.76,,OPG,20240401101355
2024-03-25,baskatong,213.97,,HQ,20240401101355
2024-03-25,cabonga,359.41,,HQ,20240401101355
2024-03-25,des_joachims,150.89,,OPG,20240401101355
2024-03-25,dozois,339.68,,HQ,20240401101355
2024-03-25,kiamika,265.42,,MELCC,20240401101355
2024-03-25,kipawa,268.01,,MELCC,20240401101355
2024-03-25,lady_evelyn,287.29,,OPG,20240401101355
2024-03-25,mitchinamecus,377.47,,MELCC,20240401101355
2024-03-25,poisson_blanc,196.79,,MELCC,20240401101355
2024-03-25,quinze,261.57,,MELCC,20240401101355
2024-03-25,rapide_7,308.41,,HQ,20240401101355
2024-03-25,timiskaming,177.05,,WSC,20240401101355
2024-03-25,timiskaming_haileybury,177.03,,WSC,20240401101355
2024-03-26,bark_lake,309.78,,OPG,20240401101355
2024-03-26,baskatong,213.99,,HQ,20240401101355
2024-03-26,cabonga,359.41,,HQ,20240401101355
2024-03-26,des_joachims,150.95,,OPG,20240401101355
2024-03-26,dozois,339.71,,HQ,20240401101355
2024-03-26,kiamika,265.42,,MELCC,20240401101355
2024-03-26,kipawa,268.01,,MELCC,20240401101355
2024-03-26,lady_evelyn,287.29,,OPG,20240401101355
2024-03-26,mitchinamecus,377.47,,MELCC,20240401101355
2024-03-26,poisson_blanc,196.8,,MELCC,20240401101355
2024-03-26,quinze,261.57,,MELCC,20240401101355
2024-03-26,rapide_7,308.4,,HQ,20240401101355
2024-03-26,timiskaming,177.05,,WSC,20240401101355
2024-03-26,timiskaming_haileybury,177.04,,WSC,20240401101355
2024-03-27,bark_lake,309.86,,OPG,20240401101355
2024-03-27,baskatong,214.05,,HQ,20240401101355
2024-03-27,cabonga,359.42,,HQ,20240401101355
2024-03-27,des_joachims,151.1,,OPG,20240401101355
2024-03-27,dozois,339.79,,HQ,20240401101355
2024-03-27,kiamika,265.45,,MELCC,20240401101355
2024-03-27,kipawa,268.02,,MELCC,20240401101355
2024-03-27,lady_evelyn,287.34,,OPG,20240401101355
2024-03-27,mitchinamecus,377.43,,MELCC,20240401101355
2024-03-27,poisson_blanc,196.85,,MELCC,20240401101355
2024-03-27,quinze,261.57,,MELCC,20240401101355
2024-03-27,rapide_7,308.37,,HQ,20240401101355
2024-03-27,timiskaming,177.13,,WSC,20240401101355
2024-03-27,timiskaming_haileybury,177.13,,WSC,20240401101355
2024-03-28,bark_lake,309.92,,OPG,20240401101355
2024-03-28,baskatong,214.11,,HQ,20240401101355
2024-03-28,cabonga,359.43,,HQ,20240401101355
2024-03-28,des_joachims,151.19,,OPG,20240401101355
2024-03-28,dozois,339.85,,HQ,20240401101355
2024-03-28,kiamika,265.48,,MELCC,20240401101355
2024-03-28,kipawa,268.03,,MELCC,20240401101355
2024-03-28,lady_evelyn,287.37,,OPG,20240401101355
2024-03-28,mitchinamecus,377.41,,MELCC,20240401101355
2024-03-28,poisson_blanc,196.89,,MELCC,20240401101355
2024-03-28,quinze,261.57,,MELCC,20240401101355
2024-03-28,rapide_7,308.35,,HQ,20240401101355
2024-03-28,timiskaming,177.22,,WSC,20240401101355
2024-03-28,timiskaming_haileybury,177.22,,WSC,20240401101355
2024-03-29,bark_lake,309.99,,OPG,20240401101355
2024-03-29,baskatong,214.19,,HQ,20240401101355
2024-03-29,cabonga,359.44,,HQ,20240401101355
2024-03-29,des_joachims,151.28,,OPG,20240401101355
2024-03-29,dozois,339.92,,HQ,20240401101355
2024-03-29,kiamika,265.51,,MELCC,20240401101355
2024-03-29,kipawa,268.04,,MELCC,20240401101355
2024-03-29,lady_evelyn,287.39,,OPG,20240401101355
2024-03-29,mitchinamecus,377.39,,MELCC,20240401101355
2024-03-29,poisson_blanc,196.94,,MELCC,20240401101355
2024-03-29,quinze,261.59,,MELCC,20240401101355
2024-03-29,rapide_7,308.32,,HQ,20240401101355
2024-03-29,timiskaming,177.28,,WSC,20240401101355
2024-03-29,timiskaming_haileybury,177.27,,WSC,20240401101355
2024-03-30,bark_lake,310.05,,OPG,20240401101355
2024-03-30,baskatong,214.26,,HQ,20240401101355
2024-03-30,cabonga,359.44,,HQ,20240401101355
2024-03-30,des_joachims,151.35,,OPG,20240401101355
2024-03-30,dozois,339.98,,HQ,20240401101355
2024-03-30,kiamika,265.54,,MELCC,20240401101355
2024-03-30,kipawa,268.06,,MELCC,20240401101355
2024-03-30,lady_evelyn,287.42,,OPG,20240401101355
2024-03-30,mitchinamecus,377.36,,MELCC,20240401101355
2024-03-30,poisson_blanc,196.98,,MELCC,20240401101355
2024-03-30,quinze,261.61,,MELCC,20240401101355
2024-03-30,rapide_7,308.29,,HQ,20240401101355
2024-03-30,timiskaming,177.32,,WSC,20240401101355
2024-03-30,timiskaming_haileybury,177.3,,WSC,20240401101355
2024-03-31,bark_lake,310.1,,OPG,20240401101355
2024-03-31,baskatong,214.33,,HQ,20240401101355
2024-03-31,cabonga,359.45,,HQ,20240401101355
2024-03-31,des_joachims,151.42,,OPG,20240401101355
2024-03-31,dozois,340.04,,HQ,20240401101355
2024-03-31,kiamika,265.56,,MELCC,20240401101355
2024-03-31,kipawa,268.08,,MELCC,20240401101355
2024-03-31,lady_evelyn,287.44,,OPG,20240401101355
2024-03-31,mitchinamecus,377.34,,MELCC,20240401101355
2024-03-31,poisson_blanc,197.02,,MELCC,20240401101355
2024-03-31,quinze,261.62,,MELCC,20240401101355
2024-03-31,rapide_7,308.26,,HQ,20240401101355
2024-03-31,timiskaming,177.34,,WSC,20240401101355
2024-03-31,timiskaming_haileybury,177.33,,WSC,20240401101355
2024-04-24,bark_lake,313.07,,OPG,20240501090714
2024-04-24,baskatong,219.08,,HQ,20240501090714
2024-04-24,cabonga,359.91,,HQ,20240501090714
2024-04-24,des_joachims,151.19,,OPG,20240501090714
2024-04-24,dozois,343.21,,HQ,20240501090714
2024-04-24,kiamika,266.78,,MELCC,20240501090714
2024-04-24,kipawa,269.39,,MELCC,20240501090714
2024-04-24,lady_evelyn,289.09,,OPG,20240501090714
2024-04-24,mitchinamecus,378.01,,MELCC,20240501090714
2024-04-24,poisson_blanc,200.35,,MELCC,20240501090714
2024-04-24,quinze,263.43,,MELCC,20240501090714
2024-04-24,rapide_7,308.96,,HQ,20240501090714
2024-04-24,timiskaming,179.06,,WSC,20240501090714
2024-04-24,timiskaming_haileybury,179.31,,WSC,20240501090714
2024-04-25,bark_lake,313.15,,OPG,20240501090714
2024-04-25,baskatong,219.21,,HQ,20240501090714
2024-04-25,cabonga,359.92,,HQ,20240501090714
2024-04-25,des_joachims,151.03,,OPG,20240501090714
2024-04-25,dozois,343.33,,HQ,20240501090714
2024-04-25,kiamika,266.81,,MELCC,20240501090714
2024-04-25,kipawa,269.38,,MELCC,20240501090714
2024-04-25,lady_evelyn,289.09,,OPG,20240501090714
2024-04-25,mitchinamecus,378.05,,MELCC,20240501090714
2024-04-25,poisson_blanc,200.45,,MELCC,20240501090714
2024-04-25,quinze,263.4,,MELCC,20240501090714
2024-04-25,rapide_7,308.96,,HQ,20240501090714
2024-04-25,timiskaming,178.97,,WSC,20240501090714
2024-04-25,timiskaming_haileybury,179.28,,WSC,20240501090714
2024-04-26,bark_lake,313.21,,OPG,20240501090714
2024-04-26,baskatong,219.33,,HQ,20240501090714
2024-04-26,cabonga,359.93,,HQ,20240501090714
2024-04-26,des_joachims,151.01,,OPG,20240501090714
2024-04-26,dozois,343.45,,HQ,20240501090714
2024-04-26,kiamika,266.83,,MELCC,20240501090714
2024-04-26,kipawa,269.37,,MELCC,20240501090714
2024-04-26,lady_evelyn,289.08,,OPG,20240501090714
2024-04-26,mitchinamecus,378.09,,MELCC,20240501090714
2024-04-26,poisson_blanc,200.55,,MELCC,20240501090714
2024-04-26,quinze,263.36,,MELCC,20240501090714
2024-04-26,rapide_7,308.96,,HQ,20240501090714
2024-04-26,timiskaming,178.92,,WSC,20240501090714
2024-04-26,timiskaming_haileybury,179.25,,WSC,20240501090714
2024-04-27,bark_lake,313.28,,OPG,20240501090714
2024-04-27,baskatong,219.44,,HQ,20240501090714
2024-04-27,cabonga,359.93,,HQ,20240501090714
2024-04-27,des_joachims,150.99,,OPG,20240501090714
2024-04-27,dozois,343.57,,HQ,20240501090714
2024-04-27,kiamika,266.85,,MELCC,20240501090714
2024-04-27,kipawa,269.36,,MELCC,20240501090714
2024-04-27,lady_evelyn,289.06,,OPG,20240501090714
2024-04-27,mitchinamecus,378.11,,MELCC,20240501090714
2024-04-27,poisson_blanc,200.63,,MELCC,20240501090714
2024-04-27,quinze,263.29,,MELCC,20240501090714
2024-04-27,rapide_7,308.96,,HQ,20240501090714
2024-04-27,timiskaming,178.87,,WSC,20240501090714
2024-04-27,timiskaming_haileybury,179.22,,WSC,20240501090714
2024-04-28,bark_lake,313.35,,OPG,20240501090714
2024-04-28,baskatong,219.56,,HQ,20240501090714
2024-04-28,cabonga,359.96,,HQ,20240501090714
2024-04-28,des_joachims,150.99,,OPG,20240501090714
2024-04-28,dozois,343.65,,HQ,20240501090714
2024-04-28,kiamika,266.88,,MELCC,20240501090714
2024-04-28,kipawa,269.35,,MELCC,20240501090714
2024-04-28,lady_evelyn,289.06,,OPG,20240501090714
2024-04-28,mitchinamecus,378.16,,MELCC,20240501090714
2024-04-28,poisson_blanc,200.7,,MELCC,20240501090714
2024-04-28,quinze,263.24,,MELCC,20240501090714
2024-04-28,rapide_7,308.94,,HQ,20240501090714
2024-04-28,timiskaming,178.87,,WSC,20240501090714
2024-04-28,timiskaming_haileybury,179.17,,WSC,20240501090714
2024-04-29,bark_lake,313.42,,OPG,20240501090714
2024-04-29,baskatong,219.65,,HQ,20240501090714
2024-04-29,cabonga,359.97,,HQ,20240501090714
2024-04-29,des_joachims,150.99,,OPG,20240501090714
2024-04-29,dozois,343.77,,HQ,20240501090714
2024-04-29,kiamika,266.9,,MELCC,20240501090714
2024-04-29,kipawa,269.36,,MELCC,20240501090714
2024-04-29,lady_evelyn,289.08,,OPG,20240501090714
2024-04-29,mitchinamecus,378.19,,MELCC,20240501090714
2024-04-29,poisson_blanc,200.77,,MELCC,20240501090714
2024-04-29,quinze,263.24,,MELCC,20240501090714
2024-04-29,rapide_7,308.94,,HQ,20240501090714
2024-04-29,timiskaming,178.91,,WSC,20240501090714
2024-04-29,timiskaming_haileybury,179.15,,WSC,20240501090714
2024-04-30,bark_lake,313.43,,OPG,20240501090714
2024-04-30,baskatong,219.69,,HQ,20240501090714
2024-04-30,cabonga,359.97,,HQ,20240501090714
2024-04-30,des_joachims,150.98,,OPG,20240501090714
2024-04-30,dozois,343.8,,HQ,20240501090714
2024-04-30,kiamika,266.9,,MELCC,20240501090714
2024-04-30,kipawa,269.36,,MELCC,20240501090714
2024-04-30,lady_evelyn,289.08,,OPG,20240501090714
2024-04-30,mitchinamecus,378.2,,MELCC,20240501090714
2024-04-30,poisson_blanc,200.78,,MELCC,20240501090714
2024-04-30,quinze,263.25,,MELCC,20240501090714
2024-04-30,rapide_7,308.93,,HQ,20240501090714
2024-04-30,timiskaming,178.88,,WSC,20240501090714
2024-04-30,timiskaming_haileybury,179.13,,WSC,20240501090714
2024-05-01,des_joachims,151.0,,OPG,20240501090714
2024-05-01,timiskaming,178.9,,WSC,20240501090714
2024-05-01,timiskaming_haileybury,179.08,,WSC,20240501090714
2024-05-08,bark_lake,313.74,,OPG,20240515190712
2024-05-08,baskatong,220.41,,HQ,20240515190712
2024-05-08,cabonga,360.06,,HQ,20240515190712
2024-05-08,des_joachims,151.02,,OPG,20240515190712
2024-05-08,dozois,344.28,,HQ,20240515190712
2024-05-08,kiamika,267.05,,MELCC,20240515190712
2024-05-08,kipawa,269.49,,MELCC,20240515190712
2024-05-08,lady_evelyn,289.07,,OPG,20240515190712
2024-05-08,mitchinamecus,378.43,,MELCC,20240515190712
2024-05-08,poisson_blanc,201.18,,MELCC,20240515190712
2024-05-08,quinze,263.4,,MELCC,20240515190712
2024-05-08,rapide_7,309.02,,HQ,20240515190712
2024-05-08,timiskaming,178.91,,WSC,20240515190712
2024-05-08,timiskaming_haileybury,179.01,,WSC,20240515190712
2024-05-09,bark_lake,313.76,,OPG,20240515190712
2024-05-09,baskatong,220.47,,HQ,20240515190712
2024-05-09,cabonga,360.07,,HQ,20240515190712
2024-05-09,des_joachims,151.01,,OPG,20240515190712
2024-05-09,dozois,344.33,,HQ,20240515190712
2024-05-09,kiamika,267.07,,MELCC,20240515190712
2024-05-09,kipawa,269.49,,MELCC,20240515190712
2024-05-09,lady_evelyn,289.06,,OPG,20240515190712
2024-05-09,mitchinamecus,378.45,,MELCC,20240515190712
2024-05-09,poisson_blanc,201.21,,MELCC,20240515190712
2024-05-09,quinze,263.39,,MELCC,20240515190712
2024-05-09,rapide_7,309.03,,HQ,20240515190712
2024-05-09,timiskaming,178.86,,WSC,20240515190712
2024-05-09,timiskaming_haileybury,178.97,,WSC,20240515190712
2024-05-10,bark_lake,313.79,,OPG,20240515190712
2024-05-10,baskatong,220.52,,HQ,20240515190712
2024-05-10,cabonga,360.07,,HQ,20240515190712
2024-05-10,des_joachims,151.11,,OPG,20240515190712
2024-05-10,dozois,344.37,,HQ,20240515190712
2024-05-10,kiamika,267.08,,MELCC,20240515190712
2024-05-10,kipawa,269.49,,MELCC,20240515190712
2024-05-10,lady_evelyn,289.04,,OPG,20240515190712
2024-05-10,mitchinamecus,378.46,,MELCC,20240515190712
2024-05-10,poisson_blanc,201.23,,MELCC,20240515190712
2024-05-10,quinze,263.39,,MELCC,20240515190712
2024-05-10,rapide_7,309.03,,HQ,20240515190712
2024-05-10,timiskaming,178.87,,WSC,20240515190712
2024-05-10,timiskaming_haileybury,178.95,,WSC,20240515190712
2024-05-11,bark_lake,313.82,,OPG,20240515190712
2024-05-11,baskatong,220.58,,HQ,20240515190712
2024-05-11,cabonga,360.07,,HQ,20240515190712
2024-05-11,des_joachims,151.3,,OPG,20240515190712
2024-05-11,dozois,344.4,,HQ,20240515190712
2024-05-11,kiamika,267.09,,MELCC,20240515190712
2024-05-11,kipawa,269.5,,MELCC,20240515190712
2024-05-11,lady_evelyn,289.01,,OPG,20240515190712
2024-05-11,mitchinamecus,378.47,,MELCC,20240515190712
2024-05-11,poisson_blanc,201.25,,MELCC,20240515190712
2024-05-11,quinze,263.39,,MELCC,20240515190712
2024-05-11,rapide_7,309.03,,HQ,20240515190712
2024-05-11,timiskaming,178.84,,WSC,20240515190712
2024-05-11,timiskaming_haileybury,178.9,,WSC,20240515190712
2024-05-12,bark_lake,313.84,,OPG,20240515190712
2024-05-12,baskatong,220.61,,HQ,20240515190712
2024-05-12,cabonga,360.08,,HQ,20240515190712
2024-05-12,des_joachims,151.4,,OPG,20240515190712
2024-05-12,dozois,344.44,,HQ,20240515190712
2024-05-12,kiamika,267.09,,MELCC,20240515190712
2024-05-12,kipawa,269.5,,MELCC,20240515190712
2024-05-12,lady_evelyn,289.0,,OPG,20240515190712
2024-05-12,mitchinamecus,378.47,,MELCC,20240515190712
2024-05-12,poisson_blanc,201.27,,MELCC,20240515190712
2024-05-12,quinze,263.36,,MELCC,20240515190712
2024-05-12,rapide_7,309.02,,HQ,20240515190712
2024-05-12,timiskaming,178.8,,WSC,20240515190712
2024-05-12,timiskaming_haileybury,178.88,,WSC,20240515190712
2024-05-13,bark_lake,313.86,,OPG,20240515190712
2024-05-13,baskatong,220.67,,HQ,20240515190712
2024-05-13,cabonga,360.09,,HQ,20240515190712
2024-05-13,des_joachims,151.36,,OPG,20240515190712
2024-05-13,dozois,344.47,,HQ,20240515190712
2024-05-13,kiamika,267.11,,MELCC,20240515190712
2024-05-13,kipawa,269.5,,MELCC,20240515190712
2024-05-13,lady_evelyn,289.0,,OPG,20240515190712
2024-05-13,mitchinamecus,378.48,,MELCC,20240515190712
2024-05-13,poisson_blanc,201.28,,MELCC,20240515190712
2024-05-13,quinze,263.38,,MELCC,20240515190712
2024-05-13,rapide_7,309.02,,HQ,20240515190712
2024-05-13,timiskaming,178.88,,WSC,20240515190712
2024-05-13,timiskaming_haileybury,178.87,,WSC,20240515190712
2024-05-14,bark_lake,313.88,,OPG,20240515190712
2024-05-14,baskatong,220.67,,HQ,20240515190712
2024-05-14,cabonga,360.11,,HQ,20240515190712
2024-05-14,des_joachims,151.38,,OPG,20240515190712
2024-05-14,dozois,344.46,,HQ,20240515190712
2024-05-14,kiamika,267.11,,MELCC,20240515190712
2024-05-14,kipawa,269.51,,MELCC,20240515190712
2024-05-14,lady_evelyn,289.01,,OPG,20240515190712
2024-05-14,mitchinamecus,378.5,,MELCC,20240515190712
2024-05-14,poisson_blanc,201.28,,MELCC,20240515190712
2024-05-14,quinze,263.37,,MELCC,20240515190712
2024-05-14,rapide_7,309.02,,HQ,20240515190712
2024-05-14,timiskaming,178.86,,WSC,20240515190712
2024-05-14,timiskaming_haileybury,178.85,,WSC,20240515190712
2024-05-15,baskatong,220.72,,HQ,20240515190712
2024-05-15,cabonga,360.11,,HQ,20240515190712
2024-05-15,des_joachims,151.48,,OPG,20240515190712
2024-05-15,dozois,344.5,,HQ,20240515190712
2024-05-15,kiamika,267.12,,MELCC,20240515190712
2024-05-15,kipawa,269.46,,MELCC,20240515190712
2024-05-15,mitchinamecus,378.52,,MELCC,20240515190712
2024-05-15,poisson_blanc,201.3,,MELCC,20240515190712
2024-05-15,quinze,263.36,,MELCC,20240515190712
2024-05-15,rapide_7,309.02,,HQ,20240515190712
2024-05-15,timiskaming,178.91,,WSC,20240515190712
2024-05-15,timiskaming_haileybury,178.88,,WSC,20240515190712
2024-05-25,bark_lake,313.86,,OPG,20240601084542
2024-05-25,baskatong,220.95,,HQ,20240601084542
2024-05-25,cabonga,360.16,,HQ,20240601084542
2024-05-25,des_joachims,152.03,,OPG,20240601084542
2024-05-25,dozois,344.66,,HQ,20240601084542
2024-05-25,kiamika,267.18,,MELCC,20240601084542
2024-05-25,kipawa,269.45,,MELCC,20240601084542
2024-05-25,lady_evelyn,289.1,,OPG,20240601084542
2024-05-25,mitchinamecus,378.57,,MELCC,20240601084542
2024-05-25,poisson_blanc,201.27,,MELCC,20240601084542
2024-05-25,quinze,263.23,,MELCC,20240601084542
2024-05-25,rapide_7,309.06,,HQ,20240601084542
2024-05-25,timiskaming,179.05,,WSC,20240601084542
